actual_points,fumbles,fumbles_proj,name,point_diff,position,position_rank,pro_team,projected_points,rec_2pt_conversion,rec_2pt_conversion_proj,rec_avg_yards,rec_avg_yards_proj,rec_tds,rec_tds_proj,rec_yards,rec_yards_proj,receptions,receptions_proj,targets,targets_proj,week,weekly_outlook
16.0,0.0,0.026144321,Brandin Cooks,2.2300000000000004,WR,31,LAR,13.77,0.0,0.015909099,24.667,15.63969761,1.0,0.328531293,74.0,73.35011998,3.0,4.689996048,4.0,7.557066106,2,"Despite bouncing all over the league in recent years, Cooks has put together four consecutive top 15 fantasy campaigns. He has ranked no lower than 11th in pass routes or 13th in receiving yards during the span. Though he's known for his speed and vertical presence, Cooks has ranked near the top of the position in screens and carries during the past two seasons. He has been about as efficient as you could reasonably expect, ranking no worse than 11th in yards per target each of the past three seasons. During the seven full games Cooks, Robert Woods and Cooper Kupp played together last season, Cooks handled a strong 23 percent target share (7.7 per game) and ranked ninth in fantasy points. The 25-year-old is a solid WR2."
25.0,,,Mark Andrews,15.85,TE,4,BAL,9.15,,,,,,,,,,,,,2,"Andrews was the second tight end drafted by Baltimore last season, but that didn't stop the Oklahoma product from producing one of the best seasons by a rookie tight end over the past decade. Andrews' 552 receiving yards rank sixth, and his 16.2 YPR, 10.0 YPT and 10.4 aDOT all rank second among rookie tight ends since 2007. Andrews did all that damage despite playing only 35 percent of the snaps. Andrews' future looks bright, but he'll need to find ways to stay on the field with 2018 first-round pick Hayden Hurst and re-signed blocker Nick Boyle also on the roster. Andrews is a fine late-round flier, but Baltimore's run-heavy offense will limit his upside."
5.0,,,Bills D/ST,-0.9800000000000004,DST,8,BUF,5.98,,,,,,,,,,,,,2,"The Bills' defense allowed 4,706 yards last season (second-fewest), intercepted 16 passes (seventh-most) and forced 21 fumbles (second-most), which helped their D/ST to a seventh-place fantasy campaign. Coach Sean McDermott has an incredible knack for creating turnovers. Buffalo has ranked no lower than ninth in that department each of the past two seasons, and Carolina ranked top-10 in each of McDermott's final four seasons as that team's defensive coordinator (2013-16). If there is a weak spot, it is sacks, as Buffalo has ranked outside the top 25 in that area each of the past two seasons. The addition of first-round pick Ed Oliver aside, this defense barely changed in the offseason, which means a core led by Jerry Hughes, Tre'Davious White and second-year Tremaine Edmunds is back in place. Signing impact returner Andre Roberts added to this unit's appeal. This is a solid top-10 D/ST."
0.0,0.0,0.024356357,Alshon Jeffery,-12.39,WR,31,PHI,12.39,0.0,0.036999108,0.0,13.56660716,0.0,0.536752464,0.0,56.20617147,0.0,4.142979215,0.0,6.808156767,2,"Jeffery has posted a pair of solid fantasy seasons since joining the Eagles, but he has done it two different ways. In 2017, a massive 28 percent of balls thrown his direction were off target, which led to an ugly 48 percent catch rate. He still posted a 57/789/9 line and finished 21st in fantasy points. In 2018, Jeffery missed three games and was targeted closer to the line of scrimmage more often, which allowed a healthy 71 percent catch rate and 65/840/6 line. Jeffery was fantasy's No. 17 WR after returning in Week 4. The rangy receiver has reached double digits in end zone targets during each of the past six seasons and is the top perimeter option in a strong Eagles' offense. The 29-year-old is a solid WR2."
17.0,,,Carson Wentz,-1.7600000000000016,QB,10,PHI,18.76,,,,,,,,,,,,,2,"Wentz came back to earth last season following a breakout 2017 campaign in which he tossed 33 touchdowns and seven interceptions in 13 games prior to tearing his ACL. Wentz, who was third in fantasy points per game in 2017, fell to 17th last season during the 11 weeks he was active. On the plus side, Wentz finished top 15 in yards per attempt for the second season in a row and improved his completion rate from 60 to 70 percent (fourth best). Likely related to his ACL recovery but still notable, Wentz's rushing production plummeted (93 yards on 34 carries). Wentz has the support of a great offensive line and now has DeSean Jackson, JJ Arcega-Whiteside and Jordan Howard in his arsenal. He is best valued as a good QB2, but has huge upside."
12.0,,,Sony Michel,0.7200000000000006,RB,19,NE,11.28,,,,,,,,,,,,,2,"Michel appeared in 13 regular-season games as a rookie and handled a generous 16.1 carries per game. That helped the 2018 first-round pick to a top-15 finish in both carries (209) and rushing yards (931). Michel also racked up 12 carries inside the opponent's 5-yard line (seventh-most), which helped him accrue six rushing touchdowns. New England called run on an enormous 76 percent of Michel's snaps, which meant he was limited to 11 targets. That crushed his fantasy production, as he managed only five top-20 (two top-10) fantasy weeks. It's possible the 24-year-old plays a more versatile role in 2019, but his target share figures to increase only slightly with James White, Rex Burkhead and rookie Damien Harris in the mix. Michel is a back-end RB2 who should be upgraded in non-PPR."
22.0,0.0,0.020335451,Tyler Boyd,9.3,WR,18,CIN,12.7,0.0,0.014287609,12.2,12.20056418,0.0,0.282743045,122.0,60.88536454,10.0,4.990372875,10.0,7.380126863,2,"Cincinnati selected Boyd in the second round of the 2016 draft. The former Pitt star's first two NFL seasons weren't particularly inspiring and he was even a healthy scratch at times in 2017. It's safe to say the light went on in 2018. With all eyes on second-year John Ross, Boyd came out of nowhere to post a 75/1016/7 line and finish 17th among receivers in fantasy points despite missing two games. Boyd was only 11 behind A.J. Green in targets during the eight full games the two played together. His efficiency was also terrific (71 percent catch rate, 9.6 YPT), though touchdown sustainability is a real concern after he saw only four end zone targets and posted a 3.3 OTD. Boyd is still only 24, so it's possible we've yet to see his best work. He's a solid WR3 target."
24.0,0.0,0.037024191,Calvin Ridley,12.19,WR,23,ATL,11.81,0.0,0.018915169,13.125,12.58891592,1.0,0.407249538,105.0,54.45521047,8.0,4.325647325,10.0,6.473077887,2,"Ridley finished his rookie season 22nd in fantasy points despite playing third fiddle behind Julio Jones and Mohamed Sanu. He ranked 39th at the position in routes (451) but caught 70 percent of his targets, averaged 5.5 yards after the catch and scored 10 touchdowns. The latter is notable, as Ridley was limited to five end zone targets and posted a 4.1 OTD. The 24-year-old is an obvious strong bet for touchdown regression this season, but it's possible he sees an increase in targets in his second season. Consider him a fringe WR2 in 12-team leagues."
0.0,,,Tevin Coleman,0.0,RB,42,SF,0.0,,,,,,,,,,,,,2,"Coleman signed on with the 49ers following four seasons with the Falcons. The 2015 third-round pick has yet to clear 167 carries or 32 receptions in a single season but has delivered strong efficiency (4.4 YPC and 11.0 YPR in 56 career games) and touchdown production (29 scores). In fact, Coleman is one of only five players who have scored eight or more offensive touchdowns each of the past three seasons. He found pay dirt 11 times in 2016, when current 49ers coach Kyle Shanahan was the Falcons' OC. Coleman will certainly play a role in the 49ers' backfield, but he is expected to work in a timeshare with Matt Breida. Coleman is safest as a flex option."
12.0,,,Wil Lutz,4.13,K,5,NO,7.87,,,,,,,,,,,,,2,"Lutz finished third in fantasy points last season after posting finishes of seventh and six during his first two NFL seasons. He attempted 53 extra points last season (second most) and has never ranked lower than second in the category in his career. Lutz has steadily improved his efficiency, improving from an 82.4 field goal conversion rate in 2016 to 86.1 percent in 2017 and 93.3 percent last season. The latter was fifth best in the league. The 24-year-old is one of the game's top kickers and works in the Saints' high-scoring offense. He's a solid starter in fantasy."
11.0,,,James White,0.1899999999999995,RB,22,NE,10.81,,,,,,,,,,,,,2,"White took his game to another level in 2018 and has cemented himself as one of the game's best receiving backs. In fact, the past four seasons, White ranks first at the position in targets (328), second in receptions (243), second in receiving yards (2141) and easily first in receiving touchdowns (19). He posted career-high marks in each of those categories in 2018, as well as carries (94) and yards per carry (4.5). White was fantasy's No. 6 scoring back through Week 9 last season, but his usage dropped when Sony Michel and Rex Burkhead were active, and he ranked 27th from Week 10 on. A similar backfield share is expected in 2019, which positions White more as a fringe RB2 than a likely repeat RB1. Downgrade him in non-PPR."
12.0,,,Darren Waller,1.0099999999999998,TE,2,OAK,10.99,,,,,,,,,,,,,2,
8.0,0.0,0.026275591,Allen Robinson II,-3.8200000000000003,WR,13,CHI,11.82,0.0,0.019464181,10.25,13.42243733,0.0,0.394254137,41.0,59.9567638,4.0,4.466905847,7.0,8.189963405,2,"It's fair to say Robinson's first season with Chicago was a bit of a disappointment. The former Jaguar missed three games because of injury and was held to one weekly finish fantasy better than 19th. Robinson was held to four touchdowns, though he did enjoy a healthy 23 percent target share. The latter supplies some promise as Robinson is still only 25 and enters 2019 with a full season under his belt after missing all but three snaps in 2017 because of a torn ACL. Robinson ranked seventh at the position in targets (297) and fourth in touchdowns (20) during the 2015-16 seasons. Robinson is a fringe top 25 fantasy receiver."
15.0,0.0,0.025281354,Larry Fitzgerald,3.4000000000000004,WR,21,ARI,11.6,0.0,0.013732727,20.8,10.50339749,0.0,0.268414229,104.0,52.68270693,5.0,5.015777705,11.0,7.508960036,2,"A future Hall of Famer, Fitzgerald will return for his 16th NFL season. The 2004 first-round pick posted three-consecutive seasons with at least 107 receptions and 1,023 yards prior to regressing in 2018, when he posted a 69/734/6 line and finished 25th in fantasy points. In addition, he managed only two top-20 fantasy weeks. Quarterback play was an obvious issue, helping Fitzgerald to a 6.6 YPT, which was ninth-worst at the position and his worst mark in the category since 2012. It's possible Kliff Kingsbury's modern offense can help Fitzgerald to a rebound season, but it's hard to see a ton of upside for a 36-year-old receiver, especially after Arizona drafted three wide receivers. Fitzgerald is best-viewed as a flex option."
18.0,0.0,0.018919002,DJ Chark Jr.,9.58,WR,5,JAX,8.42,0.0,0.011046708,7.857,13.5727986,1.0,0.200932908,55.0,43.79615945,7.0,3.226759693,9.0,5.569270736,2,"Chark was selected by Jacksonville in the second round of the 2018 draft. He was limited to 178 routes in 11 games, which allowed for a 14/174/0 receiving line. He failed to find the end zone despite three end zone targets and caught only 42 percent of his 33 targets. It obviously wasn't a great start to Chark's career, but also nothing to overreact to. The team's quarterback situation has gone from terrible to Nick Foles, and Chark is still only 22 years old. The speedy and super-athletic Chark is a solid deep sleeper."
13.0,,,David Montgomery,4.199999999999999,RB,40,CHI,8.8,,,,,,,,,,,,,2,"The Bears selected Montgomery in the third round of April's draft to help replace Jordan Howard, whom they traded to the Eagles. Montgomery figures to immediately play a significant role along with change-of-pace back Tarik Cohen. He is one of the biggest backs in this class (5-foot-10, 222 pounds). His on-field profile is very similar to Kareem Hunt's, as he lacks some speed (4.63 40-yard dash) and explosiveness, but makes up for it with a combination of power, balance and especially elusiveness. The Iowa State product evaded a tackle once for every 5.1 touches last season (second best in the class) and is also a good receiver and blocker. Montgomery is a potential workhorse and, though he'll defer a lot of targets to Cohen this season, Montgomery could push for 200-plus carries. Consider him a fringe RB2."
7.0,,,Damien Williams,-5.880000000000001,RB,45,KC,12.88,,,,,,,,,,,,,2,"Williams entered 2018 as an afterthought following four nondescript seasons in Miami in which he averaged an ugly 3.6 YPC on 133 carries and 6.5 yards per play on 112 targets. Williams barely played in the first half of the 2018 season, but Kareem Hunt's release led to a huge opportunity for him. He didn't disappoint, producing 352 yards and six touchdown on 60 touches in Weeks 14-17. Only two backs scored more fantasy points in the stretch. It's fair to be a bit suspicious of the now-27-year-old Williams after the small sample of success, especially after the team signed LeSean McCoy, but Williams still could lead the high-scoring Chiefs in touches out of the backfield. Williams was way overpriced during most 2019 fantasy drafts, but still could settle in as a flex."
15.0,,,Kyler Murray,0.28999999999999915,QB,9,ARI,14.71,,,,,,,,,,,,,2,"Murray was the first overall selection in April's draft and a strong favorite to open 2019 as Arizona's starter. The Oklahoma product is extremely undersized (5-foot-10, 207 pounds), but exceptionally efficient with his arm (he set an FBS record with an 11.6 YPA last season) and highly productive with his legs (1,001 rushing yards while averaging 7.2 YPC last season). There have been only three top-10 and six top-14 fantasy seasons by rookie quarterbacks over the past decade, but all who accomplished that did a lot of damage with their legs -- an area in which Murray will shine. Rookies are always risks, but Murray's skill set and path to snaps means he should be viewed as a QB2 with QB1 upside. He's worth a late-round pick in your draft."
0.0,,,Hunter Henry,0.0,TE,13,LAC,0.0,,,,,,,,,,,,,2,"Henry is entering his fourth NFL season but has yet to manage a top-12 fantasy campaign. The culprit, of course, has been injuries. Henry missed three games during his first two seasons while also being limited by the presence of Antonio Gates. The 2016 second-round pick was on the verge of a 2018 promotion and likely breakout, but a torn ACL cost him the entire regular season (he did return and play 13 snaps in the playoffs). Henry has posted a career 81-1,057-12 line with 20 end-zone targets in 29 games. His efficiency has been terrific (70 percent catch rate, 9.3 YPT), and he's still only 24 years old. Now healthy and finally positioned for a full-time role in a good Chargers offense, Henry has breakout written all over him. He's a fringe top-five fantasy tight end."
17.0,0.0,0.051076063,DJ Moore,5.630000000000001,WR,26,CAR,11.37,0.0,0.018112212,9.889,13.28928304,0.0,0.303714574,89.0,58.67205719,9.0,4.41499041,14.0,6.602912468,2,"Moore was the first wide receiver selected in the 2018 draft and it didn't take long for the Maryland product to take on a large offensive role. Moore first played more than half of Carolina's offensive snaps in Week 8 and was fantasy's No. 20 wideout from that point forward. He ended up 31st at the position in receiving yards (788) despite ranking 53rd in pass routes (406) thanks to a league-best average of 7.7 yards after catch. He was limited to two touchdowns (2.2 OTD), but offset that a bit with 172 rushing yards. The versatile 22-year-old is now Carolina's clear No. 1 wide receiver and well positioned for a second-year breakout. He's a fringe WR2."
8.0,0.0,0.012667555,Will Fuller V,-0.75,WR,18,HOU,8.75,0.0,0.010326315,10.0,13.75085707,0.0,0.277483576,40.0,42.44171485,4.0,3.086477783,7.0,5.208375546,2,"Fuller has certainly flashed the upside that made him a first-round draft pick back in 2016, but he has yet to finish a season as a top-60 fantasy wide receiver. Durability has been the obvious issue, as Fuller has missed at least two games during each of his three seasons, including six in 2017 and nine in 2018. Last season, Fuller handled career-high 21 percent target share and sat 14th at the position in fantasy points prior to suffering a season-ending injury in Week 8. The downfield playmaker has scored 11 touchdowns in 17 games during the past two seasons. Fuller is still only 25 years old and has big upside if he can stay on the field, but with DeAndre Hopkins, Keke Coutee and now Kenny Stills in the mix, he may not be worth the cost for fantasy drafters. Consider him a flex option."
10.0,0.0,0.043410163,Sammy Watkins,-5.02,WR,30,KC,15.02,0.0,0.017014304,8.167,16.00553747,0.0,0.555896193,49.0,74.81269914,6.0,4.674176002,13.0,7.424047485,2,"Watkins hasn't posted a top 40 fantasy season since 2015, but injuries have been a big culprit. The 2014 first-round pick averaged a 21 percent target share (6.9 per game) during the 10 games he played in full last season. Believe it or not, he trailed Tyreek Hill (73) by only four targets during those weeks. Eight of the 10 games came during the regular season and Watkins was fantasy's No. 16 scoring wideout those weeks. Watkins posted a healthy 9.4 YPT despite a career-low 8.4 aDOT. Bizarrely, he was limited to one end zone target, which explains his three touchdowns. Watkins' durability is an obvious concern (he has missed at least three games during three of the past four seasons) but he plays a big role in arguably the league's best offense, which makes him a WR3 with WR2 upside."
7.0,,,49ers D/ST,0.8799999999999999,DST,2,SF,6.12,,,,,,,,,,,,,2,
6.0,0.0,0.028723771,Jarvis Landry,-5.640000000000001,WR,38,CLE,11.64,0.0,0.019898874,10.667,11.45370927,0.0,0.333348619,32.0,51.09927787,3.0,4.461373751,7.0,6.723151965,2,"Landry has finished as a top 20 fantasy receiver each of the past four seasons, but he hit his lowest mark during that span last season (18th) and that was before Cleveland's trade for Odell Beckham Jr. Landry has handled a target share of at least 27 percent during each of the past four seasons, but he's unlikely to come close to that mark in 2019. The 2014 second-round pick enjoyed a 32 percent share during Weeks 1-8 last season, but plummeted to 21 percent once Freddie Kitchens took over the offense; he was 28th at the position in fantasy points during Kitchens' eight games. Landry's catch rate plummeted to 55 percent in 2018 after clearing 67 percent in all four seasons in Miami. There's enough volume to allow Landry WR3 production, but he's now second fiddle to Beckham."
4.0,,,Saints D/ST,-1.2199999999999998,DST,4,NO,5.22,,,,,,,,,,,,,2,"The Saints' D/ST fell from 10th in fantasy points in 2017 to 14th in 2018 but had another strong campaign. New Orleans ranked top-four in forced fumbles (19) and top-seven in sacks (49) for the second season in a row but saw its interceptions fall from 20 to 12 and its D/ST touchdowns from five to one. This unit experienced minimal offseason turnover, though Sheldon Rankins' torn Achilles could be costly. A core led by Cameron Jordan, Marshon Lattimore, Demario Davis and Marcus Williams, as well as a potential second-year leap from 2018 first-round pick Marcus Davenport, will make this a starting-caliber unit most weeks."
8.0,0.0,0.022909433,Courtland Sutton,-2.8499999999999996,WR,10,DEN,10.85,0.0,0.017493979,10.0,14.10998868,0.0,0.325679837,40.0,55.1327178,4.0,3.907353795,7.0,7.048415905,2,"Sutton was scooped up in the second round of the 2018 draft and played a fairly substantial role as a rookie. He was on the field for 82 percent of Denver's snaps and handled 5.2 targets per game (16 percent share). Sutton was held to two top-30 fantasy weeks and underwhelmed in a full-time role down the stretch, but a 42/704/4 is solid line for a rookie, especially one who posted a 14.2 aDOT (12th highest) and dealt with 28 percent of balls thrown his way registering as off target (10th highest). Joe Flacco's presence figures to limit his upside, but it's possible Sutton passes out Emmanuel Sanders for No. 1 duties at some point this season. He's an intriguing breakout candidate and worth a mid-to-late-round flier."
12.0,0.0,0.018817122,Michael Gallup,2.66,WR,31,DAL,9.34,0.0,0.015079786,11.333,15.52863376,0.0,0.355649962,68.0,49.83733794,6.0,3.209383305,8.0,5.671788469,2,"All eyes are on Amari Cooper in Dallas, but don't overlook the guy lined up opposite him. Gallup -- a third-round pick last season -- played a situational role early on in 2018, but took over as a full-timer just prior to the acquisition of Cooper. Gallup played 77 percent of Dallas' snaps from Week 6 forward and, though he was a minimal fantasy contributor, he certainly showed flashes. Gallup's 14.1 aDOT (13th highest), 5.1 RAC (22nd), 15.4 YPR (12th) all ranked near the top of the league, though he dealt with 31 percent of balls thrown his way registering as off target (sixth-highest). The 23-year-old is an intriguing prospect who figures to be no lower than third in line for targets in a good offense. Take a mid-to-late-round flier."
14.0,,,Matt Breida,2.49,RB,26,SF,11.51,,,,,,,,,,,,,2,"Breida went undrafted in 2017 but received significant hype leading into his rookie season. He has lived up to it, averaging 5.0 YPC on 258 career carries, including 5.3 YPC in 2018 (seventh-best). Breida stepped up his game as a receiver in 2018, catching 84 percent of his targets (fifth-best) and averaging 8.2 yards per target (third-best) on 32 targets. Breida is on the small side at 5-foot-11, 190 pounds, which has led to a limited role near the goal line (five rushing touchdowns and seven carries inside the 5 in his career). If there's a red flag here, it's Breida's poor post-contact production (career 1.62 YAC). Breida has been effective, but he'll need to share the 49er's backfield with Tevin Coleman in 2019. That leaves the 24-year-old as more of a fringe flex option."
17.0,0.0,0.021658454,Terry McLaurin,7.039999999999999,WR,17,WSH,9.96,0.0,0.011541278,12.4,14.32984894,1.0,0.213699764,62.0,52.93433514,5.0,3.693991149,9.0,6.78685988,2,"The Redskins drafted McLaurin in the third round of April's draft, adding the Ohio State product to a wide receiver room that also includes Paul Richardson, Kelvin Harmon and Trey Quinn. McLaurin is an older prospect (he turned 23 in April) with an average frame (6-foot, 208 pounds) who is extremely fast (4.35 40-yard dash). An efficient receiver, the former Buckeye averaged 14.3 yards per target last season, which topped this class. McLaurin could settle in as a depth receiver and special-teams standout, but he has a terrific opportunity for a major rookie-season role because of Washington's shaky depth chart. That puts him on the late-round radar in deeper leagues."
6.0,,,Vikings D/ST,0.0,DST,10,MIN,6.0,,,,,,,,,,,,,2,"The Minnesota D/ST finished fifth in fantasy points last season, marking its fourth consecutive top-11 campaign. Minnesota has been especially good in points allowed (ninth or better each of the past four seasons) and yards allowed (fourth or better each of the past three seasons) but added 50 sacks (third) to its arsenal in 2018. The losses of Sheldon Richardson and Andrew Sendejo cannot be ignored, but a strong core led by Linval Joseph, Danielle Hunter and Harrison Smith remains intact. Minnesota sports a solid top-five D/ST unit."
7.0,,,Delanie Walker,-2.119999999999999,TE,14,TEN,9.12,,,,,,,,,,,,,2,"Walker is back after his 2018 season was derailed by a broken ankle after only 38 snaps. One of the league's most underrated players of the past decade, Walker entered last season having posted three consecutive top-five fantasy campaigns and five straight top-12 finishes. Prior to 2018, Walker had appeared in at least 15 games in seven consecutive seasons and, from 2014-17, finished no lower than ninth at tight end in targets, receptions and receiving yards. Walker turns 35 years old this year but is again positioned for a large target share in Tennessee. He's a terrific mid- to late-round target with top-five upside."
28.0,0.0,0.02610806,Emmanuel Sanders,18.23,WR,27,SF,9.77,1.0,0.01444392,8.909,11.52271123,1.0,0.268897854,98.0,47.4495154,11.0,4.117912396,13.0,6.712777053,2,"Sanders has finished four of his five seasons in Denver as a top-25 fantasy receiver, but he also has been limited to 12 games each of the past two seasons due to injury. Sanders was terrific in 2018, catching 74 percent of his targets (seventh best) and posting a 9.0 YPT (his highest since 2014). Sanders was fantasy's No. 14 scoring wideout prior to a Week 13 torn Achilles and finished 33 percent of his outings as a top-10 fantasy receiver (10th best). Sanders is now 32 years old, but appears back to full health and is ready to roll for Week 1. Sanders has WR2 upside and is a solid mid-round target."
2.0,,,Jordan Howard,-3.8200000000000003,RB,24,PHI,5.82,,,,,,,,,,,,,2,"Howard was traded to the Eagles after a successful three-year tenure in Chicago. With 3,370 career rushing yards, the 2016 fifth-round pick trails only Ezekiel Elliott and Todd Gurley II in the category the past three seasons. Howard has rushed for nine touchdowns each of the past two seasons but has seen both his yards per carry and yards after contact numbers fall each of the past two seasons. He has finished as a top-20 fantasy back in each of his three seasons despite a lack of receiving volume (106 career targets) and efficiency (career 68 percent catch rate and 5.4 YPT). Howard will share touches with rookie Miles Sanders and Darren Sproles this season, so his role as an early-down and short-yardage bruiser will limit him to flex numbers in non-PPR leagues."
11.0,0.0,0.015695516,Mike Williams,1.6400000000000006,WR,56,LAC,9.36,0.0,0.017187478,27.667,14.63638133,0.0,0.380456882,83.0,43.26854289,3.0,2.956232276,5.0,5.073094477,2,"Williams managed a top 35 fantasy campaign last season despite handling more than six targets in only two games. Touchdowns were the difference-maker for the 2017 first-round pick, as he scored 10 times on 66 targets. That 15.2 percent hit rate was tops at the position and is far from sustainable. Williams racked up 12 end zone targets (13th most), but his 6.2 OTD suggests he was over his head. The good news is that Williams' efficiency was otherwise good. He caught 65 percent of his targets despite a 14.6 aDOT (10th highest) and ranked 11th in both YPR (15.4) and YPT (10.1). Williams caught a first down on a position-best 44 percent of his targets. Tyrell Williams' departure sets up Williams with a larger role in his second season. He's an obvious breakout candidate and WR3 option."
9.0,0.0,0.014014415,Marvin Jones Jr.,-1.67,WR,16,DET,10.67,0.0,0.020740337,8.6,15.04394766,0.0,0.373665478,43.0,51.36971323,5.0,3.414643177,6.0,5.907538489,2,"Jones was well on his way to another solid fantasy campaign last season prior to suffering a knee injury in Week 10. At that point, Jones had scored five touchdowns and sat 27th among wide receivers in fantasy points. Granted his usage and production was down a bit in Matt Patricia's run-first scheme last season, but Jones has now averaged a target share of at least 19 percent each of the past four seasons (three with Detroit). He has finished top 15 in aDOT each of the past three seasons and posted a solid 8.5 YPT last season despite 33 percent of balls thrown his way registering as off target (second highest). The 29-year-old Jones is a fringe WR3."
7.0,,,Chargers D/ST,1.1900000000000004,DST,16,LAC,5.81,,,,,,,,,,,,,2,"The Chargers D/ST posted its worst fantasy finish in three seasons but finished 12th in 2018. The unit has ranked top-eight in points allowed each of the past two seasons but fell from sixth in both forced turnovers (27) and interceptions (18) in 2017 to 16th (20) and 15th (13), respectively, in 2018. Corey Liuget, Darius Philon and Jahleel Addae are notable offseason subtractions, but Thomas Davis and early-round picks Jerry Tillery and Nasir Adderley were huge additions at need spots. Additionally, edge rusher Joey Bosa will be healthy opposite Melvin Ingram this time around. Add that group to Casey Hayward, Derwin James (once back from IR) and Desmond King, and you have a strong unit on paper. Consider the Chargers' D/ST a top-10 unit."
5.0,,,Miles Sanders,-4.119999999999999,RB,32,PHI,9.12,,,,,,,,,,,,,2,"The Eagles selected Sanders in the third round of April's draft. He joins fellow newcomer Jordan Howard atop the Philadelphia depth chart. Saquon Barkley's replacement at Penn State racked up 220 carries in 2018 and was one of the nation's most elusive backs, evading one tackler for every 6.4 touches. Sanders is shifty and agile, but not especially explosive and he's struggled with fumbles (five last season). Sanders checks in at 5-foot-11, 211 pounds and is a solid receiver and kick returner (which also fills a void for the Eagles). He had a very good combine, which was highlighted by a 4.49 40-yard dash and position-best 6.89 three cone. Sanders' shiftiness makes him a terrific complement to between-the-tackles bruiser Howard. Expect the two to split carries, with Howard the primary goal-line back and Sanders busier in passing situations. Sanders is a fringe top-25 fantasy back."
9.0,,,Jaguars D/ST,2.1399999999999997,DST,14,JAX,6.86,,,,,,,,,,,,,2,"The Jaguars' D/ST predictably took a step back in 2018 following about as dominant a defensive performance as you'll see in 2017. After ranking top-nine in every fantasy-relevant category the year prior, the 2018 Jaguars' D/ST fell to 22nd in forced turnovers (17) and 22nd in sacks (37). They still showed well in yardage allowed (fifth) and points allowed (fourth), however, which salvaged a top-10 fantasy campaign. Malik Jackson's offseason release is notable, but 2018 first-round pick Taven Bryan is waiting in the wings and joins a terrific core led by Calais Campbell, Myles Jack, Jalen Ramsey, A.J. Bouye and first-round pick Josh Allen. This extremely talented group should be one of the first D/STs off the board, though streamers should note that the Jaguars play the Chiefs in Week 1."
3.0,0.0,0.015186832,Josh Gordon,-7.890000000000001,WR,59,NE,10.89,0.0,0.009683667,9.5,17.59409849,0.0,0.444295281,19.0,56.96559076,2.0,3.237766959,5.0,5.98673721,2,"Gordon was reinstated in August and will rejoin the Patriots this season. The 28-year-old wide receiver wasn't nearly as dominant last season as he was back at his peak in 2013, but was still very effective, ranking sixth among wide receivers in ypr (18.0), 10th in ypt (10.2) and fourth in RAC (6.7). Gordon was often utilized as a vertical threat (13.8 aDOT), which limited his volume a bit; during the nine full games he played, Gordon (63) was behind both Julian Edelman (83) and James White (70) in targets. Gordon ranked 24th in fantasy points during those nine weeks. He's back in the WR3 discussion, but his off-field troubles make him a risky early-round investment."
0.0,0.0,0.0,A.J. Green,0.0,WR,0,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"Green has been one of the league's top wide receivers since entering the league in 2011, but he hasn't finished a season better than ninth in fantasy points since 2013. Durability has been a big culprit, as Green has missed at least three games during three of the past five seasons, including a total of 12 games over the past three seasons. He's also expected to miss around a month to begin 2019. When Green has been on the field, he has been effective, ranking no lower than 16th in fantasy points per game during each of his eight NFL seasons. Green, who is averaging 9.0 targets per game since the start of the 2017 season, turns 31 this season and figures to have a few good years left in the tank. He's a solid WR2 once back from injury."
19.0,,,Jared Goff,2.9299999999999997,QB,17,LAR,16.07,,,,,,,,,,,,,2,"Goff has flourished during his two seasons with Sean McVay at the helm. The Rams have finished top five in offensive touchdowns and Goff has finished top five in both yards per completion and yards per attempt each of those seasons. Goff was fantasy's No. 12 scoring QB in 2017 and improved to No. 7 in 2018. Goff adds little with his legs as he has only tallied 175 rushing yards in 38 career games. His accuracy remains a question, too, finishing no better than in the 63rd percentile in off-target rate each of his three seasons. However, terrific hands (2.1 percent drop rate) and post-catch production (6.2 RAC) from his receivers have led to excellent passing numbers. Goff is a fringe QB1."
5.0,,,LeSean McCoy,-6.1899999999999995,RB,25,KC,11.19,,,,,,,,,,,,,2,"McCoy appeared in 14 games in 2018, but it still felt like a lost season for the veteran back. McCoy carried the ball 161 times (his lowest total since 2009) and was targeted on 43 occasions (his lowest since 2014). McCoy struggled to a career-low 3.19 YPC (third-worst at the position) and finished dead last in YAC (0.96) for the second consecutive season. McCoy's best weekly finish was 13th, and he failed to finish as a top-20 fantasy back for the first time since 2009. McCoy has rushed for six or fewer touchdowns four of the past five seasons. He's entering his age-31 season in a much better offense, as he'll compete with Damien Williams and Darwin Thompson for lead back roles in Kansas City. The Chiefs' elite offense makes McCoy a fine mid-round target."
17.0,,,Greg Olsen,7.82,TE,10,CAR,9.18,,,,,,,,,,,,,2,"Injuries have derailed Olsen's past two seasons, limiting the veteran tight end to 44 catches for 482 yards and five touchdowns in 16 games during that span. Olsen played a majority of the snaps in seven games last season and was fantasy's No. 8 scoring tight end. Olsen's slump came after he ranked no lower than second at the position in snaps in five consecutive seasons, finishing each as a top-seven fantasy tight end. Olsen is expected back for Week 1 and should be no lower than third on the team in targets behind Christian McCaffrey and DJ Moore. Olsen is no spring chicken at 34 years old, but he's an obvious rebound candidate and can be had at a major discount late in drafts. He's worth a flier."
